sensor_id,timestamp,temperature,humidity,aqi,noise
sensor_3,2026-03-12T20:33:49+00:00,30.9,38,101,48
sensor_4,2026-03-12T20:33:49+00:00,35.1,27,197,51
sensor_5,2026-03-12T20:33:49+00:00,23.8,89,64,92
sensor_1,2026-03-12T20:33:51+00:00,33.6,25,137,61
sensor_2,2026-03-12T20:33:51+00:00,29.5,43,62,95
sensor_3,2026-03-12T20:33:51+00:00,38.7,55,82,87
sensor_4,2026-03-12T20:33:51+00:00,27.4,43,23,83
sensor_5,2026-03-12T20:33:51+00:00,34.9,57,63,85
sensor_1,2026-03-12T20:33:53+00:00,22.5,43,210,57
sensor_2,2026-03-12T20:33:53+00:00,21.0,80,56,34
sensor_3,2026-03-12T20:33:53+00:00,27.7,66,134,67
sensor_4,2026-03-12T20:33:53+00:00,40.0,32,35,77
sensor_5,2026-03-12T20:33:53+00:00,20.7,69,121,43
sensor_1,2026-03-12T20:33:55+00:00,27.3,44,37,34
sensor_2,2026-03-12T20:33:55+00:00,25.6,53,49,48
sensor_3,2026-03-12T20:33:55+00:00,34.8,69,210,43
sensor_4,2026-03-12T20:33:55+00:00,22.1,26,218,34
sensor_5,2026-03-12T20:33:55+00:00,28.0,69,32,94
sensor_1,2026-03-12T20:33:57+00:00,30.2,26,126,39
sensor_2,2026-03-12T20:33:57+00:00,28.3,87,95,35
sensor_3,2026-03-12T20:33:57+00:00,24.5,23,171,44
sensor_4,2026-03-12T20:33:57+00:00,29.1,27,45,78
sensor_5,2026-03-12T20:33:57+00:00,21.3,65,164,69
sensor_1,2026-03-12T20:33:59+00:00,37.8,72,177,35
sensor_2,2026-03-12T20:33:59+00:00,21.9,39,21,34
sensor_3,2026-03-12T20:33:59+00:00,39.4,52,201,49
sensor_4,2026-03-12T20:33:59+00:00,33.1,38,152,82
sensor_5,2026-03-12T20:33:59+00:00,35.8,22,141,75
sensor_1,2026-03-12T20:34:01+00:00,31.2,60,133,58
sensor_2,2026-03-12T20:34:01+00:00,37.2,32,136,63
sensor_3,2026-03-12T20:34:01+00:00,29.1,59,163,58
sensor_4,2026-03-12T20:34:01+00:00,39.9,55,86,83
sensor_5,2026-03-12T20:34:01+00:00,19.7,58,178,76
sensor_1,2026-03-12T20:34:03+00:00,19.5,44,132,67
sensor_2,2026-03-12T20:34:03+00:00,36.9,52,60,55
sensor_3,2026-03-12T20:34:03+00:00,28.0,68,144,44
sensor_4,2026-03-12T20:34:03+00:00,33.7,57,126,48
sensor_5,2026-03-12T20:34:03+00:00,29.9,47,190,54
sensor_1,2026-03-12T20:34:05+00:00,38.0,20,198,88
sensor_2,2026-03-12T20:34:05+00:00,30.7,20,20,90
sensor_3,2026-03-12T20:34:05+00:00,37.9,83,162,81
sensor_4,2026-03-12T20:34:05+00:00,26.4,81,106,46
sensor_5,2026-03-12T20:34:05+00:00,28.1,79,81,72
sensor_1,2026-03-12T20:34:07+00:00,36.1,83,179,32
sensor_2,2026-03-12T20:34:07+00:00,22.6,21,139,41
sensor_3,2026-03-12T20:34:07+00:00,27.0,70,170,80
sensor_4,2026-03-12T20:34:07+00:00,37.0,27,154,40
sensor_5,2026-03-12T20:34:07+00:00,34.9,34,46,36
sensor_1,2026-03-12T20:34:09+00:00,34.0,79,97,35
sensor_2,2026-03-12T20:34:09+00:00,33.1,26,112,32
sensor_3,2026-03-12T20:34:09+00:00,39.0,85,120,89
sensor_4,2026-03-12T20:34:09+00:00,32.4,76,109,88
sensor_5,2026-03-12T20:34:09+00:00,21.0,25,83,37
sensor_1,2026-03-12T20:34:11+00:00,34.1,48,175,42
sensor_2,2026-03-12T20:34:11+00:00,38.2,77,90,92
sensor_3,2026-03-12T20:34:11+00:00,35.7,73,30,48
sensor_4,2026-03-12T20:34:11+00:00,33.4,70,49,33
sensor_5,2026-03-12T20:34:11+00:00,26.6,77,43,30
sensor_1,2026-03-12T20:34:13+00:00,32.2,38,99,35
sensor_2,2026-03-12T20:34:13+00:00,19.5,85,77,47
sensor_3,2026-03-12T20:34:13+00:00,19.1,76,93,64
sensor_4,2026-03-12T20:34:13+00:00,19.4,70,142,83
sensor_5,2026-03-12T20:34:13+00:00,21.9,43,153,49
sensor_1,2026-03-12T20:34:15+00:00,28.5,54,173,90
sensor_2,2026-03-12T20:34:15+00:00,24.1,85,44,84
sensor_3,2026-03-12T20:34:15+00:00,18.5,24,111,64
sensor_4,2026-03-12T20:34:15+00:00,33.8,25,76,74
sensor_5,2026-03-12T20:34:15+00:00,24.4,22,150,42
sensor_1,2026-03-12T20:34:17+00:00,23.9,21,147,35
sensor_2,2026-03-12T20:34:17+00:00,38.5,32,135,86
sensor_3,2026-03-12T20:34:17+00:00,33.5,39,38,60
sensor_4,2026-03-12T20:34:17+00:00,27.7,48,122,81
sensor_5,2026-03-12T20:34:17+00:00,32.1,87,194,81
sensor_1,2026-03-12T20:34:19+00:00,30.5,31,126,63
sensor_2,2026-03-12T20:34:19+00:00,33.4,72,30,50
sensor_3,2026-03-12T20:34:19+00:00,30.8,67,66,42
sensor_4,2026-03-12T20:34:19+00:00,33.8,48,142,33
sensor_5,2026-03-12T20:34:19+00:00,37.8,63,84,93
sensor_1,2026-03-12T20:34:22+00:00,32.6,83,130,93
sensor_2,2026-03-12T20:34:22+00:00,39.6,73,185,64
sensor_3,2026-03-12T20:34:22+00:00,24.0,54,196,83
sensor_4,2026-03-12T20:34:22+00:00,30.4,33,178,43
sensor_5,2026-03-12T20:34:22+00:00,29.8,38,114,82
sensor_1,2026-03-12T20:34:24+00:00,29.3,44,217,78
sensor_2,2026-03-12T20:34:24+00:00,24.0,81,185,68
sensor_3,2026-03-12T20:34:24+00:00,30.3,22,95,38
sensor_4,2026-03-12T20:34:24+00:00,32.8,43,70,65
sensor_5,2026-03-12T20:34:24+00:00,33.1,59,173,51
sensor_1,2026-03-12T20:34:26+00:00,29.3,55,108,89
sensor_2,2026-03-12T20:34:26+00:00,22.8,87,201,67
sensor_3,2026-03-12T20:34:26+00:00,20.1,87,183,84
sensor_4,2026-03-12T20:34:26+00:00,25.0,29,73,45
sensor_5,2026-03-12T20:34:26+00:00,21.1,72,200,86
sensor_1,2026-03-12T20:34:28+00:00,33.5,47,40,68
sensor_2,2026-03-12T20:34:28+00:00,25.6,26,130,67
sensor_3,2026-03-12T20:34:28+00:00,22.6,20,182,30
sensor_4,2026-03-12T20:34:28+00:00,35.2,22,53,43
sensor_5,2026-03-12T20:34:28+00:00,35.8,73,60,43
sensor_1,2026-03-12T20:34:30+00:00,32.5,23,183,59
sensor_2,2026-03-12T20:34:30+00:00,36.5,57,37,67
sensor_3,2026-03-12T20:34:30+00:00,24.3,40,128,86
sensor_4,2026-03-12T20:34:30+00:00,26.6,51,116,61
sensor_5,2026-03-12T20:34:30+00:00,34.6,43,111,76
sensor_1,2026-03-12T20:34:32+00:00,36.4,29,38,33
sensor_2,2026-03-12T20:34:32+00:00,19.6,55,44,92
sensor_3,2026-03-12T20:34:32+00:00,35.7,47,204,94
sensor_4,2026-03-12T20:34:32+00:00,23.6,72,116,78
sensor_5,2026-03-12T20:34:32+00:00,32.5,49,183,31
sensor_1,2026-03-12T20:34:34+00:00,23.9,71,128,92
sensor_2,2026-03-12T20:34:34+00:00,20.4,48,143,37
sensor_3,2026-03-12T20:34:34+00:00,36.7,25,100,63
sensor_4,2026-03-12T20:34:34+00:00,37.1,48,191,91
sensor_5,2026-03-12T20:34:34+00:00,19.8,49,149,94
sensor_1,2026-03-12T20:34:36+00:00,21.5,36,170,77
sensor_2,2026-03-12T20:34:36+00:00,26.5,59,129,63
sensor_3,2026-03-12T20:34:36+00:00,34.6,44,173,43
sensor_4,2026-03-12T20:34:36+00:00,33.0,66,55,78
sensor_5,2026-03-12T20:34:36+00:00,34.8,87,23,78
sensor_1,2026-03-12T20:34:38+00:00,23.2,58,187,53
sensor_2,2026-03-12T20:34:38+00:00,30.7,40,139,83
sensor_3,2026-03-12T20:34:38+00:00,24.5,78,173,84
sensor_4,2026-03-12T20:34:38+00:00,28.6,72,60,63
sensor_5,2026-03-12T20:34:38+00:00,34.1,68,22,63
sensor_1,2026-03-12T20:34:40+00:00,28.4,89,133,93
sensor_2,2026-03-12T20:34:40+00:00,37.8,81,160,67
sensor_3,2026-03-12T20:34:40+00:00,36.8,29,140,86
sensor_4,2026-03-12T20:34:40+00:00,19.7,33,51,92
sensor_5,2026-03-12T20:34:40+00:00,25.6,35,51,86
sensor_1,2026-03-12T20:34:42+00:00,37.6,23,64,69
sensor_2,2026-03-12T20:34:42+00:00,31.1,55,162,90
sensor_3,2026-03-12T20:34:42+00:00,36.9,67,153,91
sensor_4,2026-03-12T20:34:42+00:00,28.0,50,105,54
sensor_5,2026-03-12T20:34:42+00:00,28.8,43,153,37
sensor_1,2026-03-12T20:34:44+00:00,20.5,23,58,93
sensor_2,2026-03-12T20:34:44+00:00,31.4,49,215,36
sensor_3,2026-03-12T20:34:44+00:00,27.4,89,201,64
sensor_4,2026-03-12T20:34:44+00:00,31.0,89,184,61
sensor_5,2026-03-12T20:34:44+00:00,22.9,43,35,61
sensor_1,2026-03-12T20:34:46+00:00,28.9,89,111,87
sensor_2,2026-03-12T20:34:46+00:00,36.4,85,163,55
sensor_3,2026-03-12T20:34:46+00:00,38.1,84,107,90
sensor_4,2026-03-12T20:34:46+00:00,20.0,61,40,75
sensor_5,2026-03-12T20:34:46+00:00,29.9,75,34,52
sensor_1,2026-03-12T20:34:48+00:00,27.4,74,68,50
sensor_2,2026-03-12T20:34:48+00:00,19.8,67,100,49
sensor_3,2026-03-12T20:34:48+00:00,23.1,86,83,48
sensor_4,2026-03-12T20:34:48+00:00,19.2,53,201,51
sensor_5,2026-03-12T20:34:48+00:00,31.0,31,153,66
sensor_1,2026-03-12T20:34:50+00:00,18.5,48,108,60
sensor_2,2026-03-12T20:34:50+00:00,31.2,34,62,48
sensor_3,2026-03-12T20:34:50+00:00,18.5,60,204,95
sensor_4,2026-03-12T20:34:50+00:00,24.9,72,140,36
sensor_5,2026-03-12T20:34:50+00:00,24.1,22,176,73
sensor_1,2026-03-12T20:34:52+00:00,31.2,23,81,42
sensor_2,2026-03-12T20:34:52+00:00,38.5,37,220,83
sensor_3,2026-03-12T20:34:52+00:00,40.0,61,82,94
sensor_4,2026-03-12T20:34:52+00:00,21.5,69,26,30
sensor_5,2026-03-12T20:34:52+00:00,38.5,64,139,32
sensor_1,2026-03-12T20:34:54+00:00,31.6,66,188,73
sensor_2,2026-03-12T20:34:54+00:00,31.7,41,199,34
sensor_3,2026-03-12T20:34:54+00:00,30.8,68,101,50
sensor_4,2026-03-12T20:34:54+00:00,27.5,88,61,60
sensor_5,2026-03-12T20:34:54+00:00,36.2,36,180,60
sensor_1,2026-03-12T20:34:56+00:00,23.4,69,184,72
sensor_2,2026-03-12T20:34:56+00:00,32.7,54,144,78
sensor_3,2026-03-12T20:34:56+00:00,20.1,50,56,68
sensor_4,2026-03-12T20:34:56+00:00,18.8,46,199,39
sensor_5,2026-03-12T20:34:56+00:00,33.3,71,158,53
sensor_1,2026-03-12T20:34:58+00:00,39.2,76,163,73
sensor_2,2026-03-12T20:34:58+00:00,29.2,43,138,74
sensor_3,2026-03-12T20:34:58+00:00,37.1,43,71,37
sensor_4,2026-03-12T20:34:58+00:00,28.9,53,32,61
sensor_5,2026-03-12T20:34:58+00:00,30.8,39,102,72
sensor_1,2026-03-12T20:35:00+00:00,21.0,55,67,51
sensor_2,2026-03-12T20:35:00+00:00,20.6,50,139,60
sensor_3,2026-03-12T20:35:00+00:00,22.1,46,32,86
sensor_4,2026-03-12T20:35:00+00:00,21.5,30,153,86
sensor_5,2026-03-12T20:35:00+00:00,18.5,71,189,76
sensor_1,2026-03-12T20:35:02+00:00,23.9,87,134,63
sensor_2,2026-03-12T20:35:02+00:00,25.8,39,145,76
sensor_3,2026-03-12T20:35:02+00:00,38.3,57,168,54
sensor_4,2026-03-12T20:35:02+00:00,26.6,48,183,95
sensor_5,2026-03-12T20:35:02+00:00,27.7,44,133,39
sensor_1,2026-03-12T20:35:04+00:00,34.2,61,49,31
sensor_2,2026-03-12T20:35:04+00:00,29.9,52,44,56
sensor_3,2026-03-12T20:35:04+00:00,26.1,54,37,42
sensor_4,2026-03-12T20:35:04+00:00,24.5,23,97,60
sensor_5,2026-03-12T20:35:04+00:00,22.6,24,203,43
sensor_1,2026-03-12T20:35:06+00:00,36.9,79,71,38
sensor_2,2026-03-12T20:35:06+00:00,39.4,20,97,59
sensor_3,2026-03-12T20:35:06+00:00,31.3,43,31,88
sensor_4,2026-03-12T20:35:06+00:00,23.8,52,56,72
sensor_5,2026-03-12T20:35:06+00:00,19.7,88,53,44
sensor_1,2026-03-12T20:35:08+00:00,34.9,58,60,89
sensor_2,2026-03-12T20:35:08+00:00,27.7,26,220,49
sensor_3,2026-03-12T20:35:08+00:00,22.1,85,71,78
sensor_4,2026-03-12T20:35:08+00:00,39.4,34,44,69
sensor_5,2026-03-12T20:35:08+00:00,35.7,32,52,32
sensor_1,2026-03-12T20:35:10+00:00,34.9,89,121,48
sensor_2,2026-03-12T20:35:10+00:00,33.7,67,79,48
sensor_3,2026-03-12T20:35:10+00:00,25.7,32,177,38
sensor_4,2026-03-12T20:35:10+00:00,34.4,22,66,76
sensor_5,2026-03-12T20:35:10+00:00,30.2,65,136,89
sensor_1,2026-03-12T20:35:12+00:00,18.9,33,108,78
sensor_2,2026-03-12T20:35:12+00:00,26.6,46,100,75
sensor_3,2026-03-12T20:35:12+00:00,21.7,88,167,43
sensor_4,2026-03-12T20:35:12+00:00,19.2,53,33,80
sensor_5,2026-03-12T20:35:12+00:00,36.9,75,68,36
sensor_1,2026-03-12T20:35:14+00:00,27.1,55,73,93
sensor_2,2026-03-12T20:35:14+00:00,23.3,22,52,51
sensor_3,2026-03-12T20:35:14+00:00,36.4,61,127,86
sensor_4,2026-03-12T20:35:14+00:00,32.8,84,201,64
sensor_5,2026-03-12T20:35:14+00:00,39.8,28,112,59
sensor_1,2026-03-12T20:35:16+00:00,23.7,29,189,77
sensor_2,2026-03-12T20:35:16+00:00,35.7,22,149,87
sensor_3,2026-03-12T20:35:16+00:00,31.7,89,58,89
sensor_4,2026-03-12T20:35:16+00:00,39.3,36,43,71
sensor_5,2026-03-12T20:35:16+00:00,26.6,30,97,64
sensor_1,2026-03-12T20:35:18+00:00,20.3,52,154,69
sensor_2,2026-03-12T20:35:18+00:00,35.3,90,133,84
sensor_3,2026-03-12T20:35:18+00:00,36.3,73,83,60
sensor_4,2026-03-12T20:35:18+00:00,38.9,32,53,87
sensor_5,2026-03-12T20:35:18+00:00,19.6,85,107,32
sensor_1,2026-03-12T20:35:20+00:00,21.7,37,89,83
sensor_2,2026-03-12T20:35:20+00:00,38.2,41,61,55
sensor_3,2026-03-12T20:35:20+00:00,35.5,51,138,38
sensor_4,2026-03-12T20:35:20+00:00,21.4,23,22,90
sensor_5,2026-03-12T20:35:20+00:00,33.4,60,152,78
sensor_1,2026-03-12T20:35:22+00:00,28.0,78,104,86
sensor_2,2026-03-12T20:35:22+00:00,36.3,41,23,56
sensor_3,2026-03-12T20:35:22+00:00,26.4,83,41,61
sensor_4,2026-03-12T20:35:22+00:00,36.6,80,208,42
sensor_5,2026-03-12T20:35:22+00:00,37.7,22,55,35
sensor_1,2026-03-12T20:35:24+00:00,26.6,85,205,86
sensor_2,2026-03-12T20:35:24+00:00,26.1,47,217,70
sensor_3,2026-03-12T20:35:24+00:00,29.6,35,205,33
sensor_4,2026-03-12T20:35:24+00:00,27.8,44,148,61
sensor_5,2026-03-12T20:35:24+00:00,39.0,32,62,61
sensor_1,2026-03-12T20:35:26+00:00,34.3,89,52,49
sensor_2,2026-03-12T20:35:26+00:00,35.3,44,154,67
sensor_3,2026-03-12T20:35:26+00:00,26.9,29,111,57
sensor_4,2026-03-12T20:35:26+00:00,34.2,87,84,32
sensor_5,2026-03-12T20:35:26+00:00,38.1,26,106,88
sensor_1,2026-03-12T20:35:28+00:00,32.0,21,46,79
sensor_2,2026-03-12T20:35:28+00:00,33.9,40,87,36
sensor_3,2026-03-12T20:35:28+00:00,23.1,34,166,43
sensor_4,2026-03-12T20:35:28+00:00,30.3,23,190,38
sensor_5,2026-03-12T20:35:28+00:00,21.5,65,103,57
sensor_1,2026-03-12T20:35:30+00:00,23.5,37,124,61
sensor_2,2026-03-12T20:35:30+00:00,33.8,90,108,56
sensor_3,2026-03-12T20:35:30+00:00,37.1,20,170,78
sensor_4,2026-03-12T20:35:30+00:00,28.9,29,96,53
sensor_5,2026-03-12T20:35:30+00:00,21.4,70,97,50
sensor_1,2026-03-12T20:35:32+00:00,31.8,85,28,30
sensor_2,2026-03-12T20:35:32+00:00,28.2,46,216,84
sensor_3,2026-03-12T20:35:32+00:00,31.4,70,105,47
sensor_4,2026-03-12T20:35:32+00:00,23.3,23,26,74
sensor_5,2026-03-12T20:35:32+00:00,29.3,30,109,72
sensor_1,2026-03-12T20:35:34+00:00,25.6,30,150,72
sensor_2,2026-03-12T20:35:34+00:00,27.9,60,190,78
sensor_3,2026-03-12T20:35:34+00:00,21.9,82,48,72
sensor_4,2026-03-12T20:35:34+00:00,37.6,54,87,56
sensor_5,2026-03-12T20:35:34+00:00,29.6,31,67,86
sensor_1,2026-03-12T20:35:36+00:00,18.3,44,211,48
sensor_2,2026-03-12T20:35:36+00:00,33.3,30,60,56
sensor_3,2026-03-12T20:35:36+00:00,24.5,56,50,92
sensor_4,2026-03-12T20:35:36+00:00,26.4,58,149,95
sensor_5,2026-03-12T20:35:36+00:00,21.9,84,191,77
sensor_1,2026-03-12T20:35:38+00:00,32.0,26,156,31
sensor_2,2026-03-12T20:35:38+00:00,34.1,32,85,55
sensor_3,2026-03-12T20:35:38+00:00,26.4,43,147,81
sensor_4,2026-03-12T20:35:38+00:00,27.0,47,180,31
sensor_5,2026-03-12T20:35:38+00:00,19.5,33,71,90
sensor_1,2026-03-12T20:35:40+00:00,35.5,65,161,47
sensor_2,2026-03-12T20:35:40+00:00,33.6,38,93,46
sensor_3,2026-03-12T20:35:40+00:00,20.4,25,84,36
sensor_4,2026-03-12T20:35:40+00:00,29.1,79,86,51
sensor_5,2026-03-12T20:35:40+00:00,28.3,45,195,62
sensor_1,2026-03-12T20:35:42+00:00,30.5,42,131,70
sensor_2,2026-03-12T20:35:42+00:00,20.0,34,79,38
sensor_3,2026-03-12T20:35:42+00:00,29.9,51,105,60
sensor_4,2026-03-12T20:35:42+00:00,31.2,76,87,83
sensor_5,2026-03-12T20:35:42+00:00,25.1,83,27,87
sensor_1,2026-03-12T20:35:44+00:00,26.6,75,173,34
sensor_2,2026-03-12T20:35:44+00:00,28.5,71,172,88
sensor_3,2026-03-12T20:35:44+00:00,29.1,55,71,32
sensor_4,2026-03-12T20:35:44+00:00,20.2,68,115,43
sensor_5,2026-03-12T20:35:44+00:00,19.0,27,198,34
sensor_1,2026-03-12T20:35:46+00:00,20.4,82,100,67
sensor_2,2026-03-12T20:35:46+00:00,21.0,81,189,81
sensor_3,2026-03-12T20:35:46+00:00,34.0,76,68,51
sensor_4,2026-03-12T20:35:46+00:00,18.4,57,164,38
sensor_5,2026-03-12T20:35:46+00:00,30.0,79,51,82
sensor_1,2026-03-12T20:35:48+00:00,32.7,47,209,91
sensor_2,2026-03-12T20:35:48+00:00,27.4,67,33,50
sensor_3,2026-03-12T20:35:48+00:00,18.2,40,70,79
sensor_4,2026-03-12T20:35:48+00:00,21.3,48,148,78
sensor_5,2026-03-12T20:35:48+00:00,26.7,67,173,71
sensor_1,2026-03-12T20:35:50+00:00,37.1,47,127,50
sensor_2,2026-03-12T20:35:50+00:00,30.9,26,33,61
sensor_3,2026-03-12T20:35:50+00:00,22.3,47,157,51
sensor_4,2026-03-12T20:35:50+00:00,21.6,63,56,80
sensor_5,2026-03-12T20:35:50+00:00,19.7,35,29,73
sensor_1,2026-03-12T20:35:52+00:00,37.5,59,176,60
sensor_2,2026-03-12T20:35:52+00:00,29.7,53,44,51
sensor_3,2026-03-12T20:35:52+00:00,32.2,68,215,86
sensor_4,2026-03-12T20:35:52+00:00,26.7,28,109,82
sensor_5,2026-03-12T20:35:52+00:00,20.3,55,24,49
sensor_1,2026-03-12T20:35:54+00:00,36.0,80,137,62
sensor_2,2026-03-12T20:35:54+00:00,18.4,64,175,70
sensor_3,2026-03-12T20:35:54+00:00,30.5,46,115,40
sensor_4,2026-03-12T20:35:54+00:00,19.1,49,94,73
sensor_5,2026-03-12T20:35:54+00:00,33.9,35,129,49
sensor_1,2026-03-12T20:35:56+00:00,28.0,65,203,69
sensor_2,2026-03-12T20:35:56+00:00,20.8,73,203,51
sensor_3,2026-03-12T20:35:56+00:00,34.9,90,88,33
sensor_4,2026-03-12T20:35:56+00:00,22.6,36,100,35
sensor_5,2026-03-12T20:35:56+00:00,38.8,75,179,80
sensor_1,2026-03-12T20:35:58+00:00,25.6,47,219,39
sensor_2,2026-03-12T20:35:58+00:00,18.1,50,48,69
sensor_3,2026-03-12T20:35:58+00:00,35.1,24,61,86
sensor_4,2026-03-12T20:35:58+00:00,18.4,89,76,70
sensor_5,2026-03-12T20:35:58+00:00,36.6,71,105,77
sensor_1,2026-03-12T20:36:00+00:00,25.3,62,119,36
sensor_2,2026-03-12T20:36:00+00:00,40.0,71,116,58
sensor_3,2026-03-12T20:36:00+00:00,32.9,48,100,31
sensor_4,2026-03-12T20:36:00+00:00,39.5,55,28,32
sensor_5,2026-03-12T20:36:00+00:00,39.1,41,45,30
sensor_1,2026-03-12T20:36:02+00:00,33.0,81,50,68
sensor_2,2026-03-12T20:36:02+00:00,20.2,42,41,72
sensor_3,2026-03-12T20:36:02+00:00,32.6,55,145,82
sensor_4,2026-03-12T20:36:02+00:00,37.5,54,211,82
sensor_5,2026-03-12T20:36:02+00:00,21.1,21,127,95
sensor_1,2026-03-12T20:36:04+00:00,27.6,51,26,48
sensor_2,2026-03-12T20:36:04+00:00,21.7,55,202,34
sensor_3,2026-03-12T20:36:04+00:00,30.1,26,69,73
sensor_4,2026-03-12T20:36:04+00:00,39.2,34,92,69
sensor_5,2026-03-12T20:36:04+00:00,33.5,69,57,71
sensor_1,2026-03-12T20:36:06+00:00,19.4,66,111,62
sensor_2,2026-03-12T20:36:06+00:00,33.0,49,176,85
sensor_3,2026-03-12T20:36:06+00:00,34.5,58,189,75
sensor_4,2026-03-12T20:36:06+00:00,34.9,76,53,76
sensor_5,2026-03-12T20:36:06+00:00,27.5,29,130,69
sensor_1,2026-03-12T20:36:08+00:00,21.3,27,32,52
sensor_2,2026-03-12T20:36:08+00:00,26.0,51,109,57
sensor_3,2026-03-12T20:36:08+00:00,32.1,42,85,34
sensor_4,2026-03-12T20:36:08+00:00,25.0,62,77,79
sensor_5,2026-03-12T20:36:08+00:00,25.4,55,169,91
sensor_1,2026-03-12T20:36:10+00:00,39.8,40,219,32
sensor_2,2026-03-12T20:36:10+00:00,34.4,66,74,30
sensor_3,2026-03-12T20:36:10+00:00,33.4,68,80,86
sensor_4,2026-03-12T20:36:10+00:00,22.4,83,183,71
sensor_5,2026-03-12T20:36:10+00:00,20.8,51,26,63
sensor_1,2026-03-12T20:36:12+00:00,33.4,78,47,33
sensor_2,2026-03-12T20:36:12+00:00,34.9,35,53,36
sensor_3,2026-03-12T20:36:12+00:00,26.9,86,159,81
sensor_4,2026-03-12T20:36:12+00:00,31.3,37,142,66
sensor_5,2026-03-12T20:36:12+00:00,21.6,90,87,38
sensor_1,2026-03-12T20:36:14+00:00,30.5,76,59,64
sensor_2,2026-03-12T20:36:14+00:00,29.4,60,73,76
sensor_3,2026-03-12T20:36:14+00:00,28.8,89,129,64
sensor_4,2026-03-12T20:36:14+00:00,18.1,80,31,53
sensor_5,2026-03-12T20:36:14+00:00,20.1,62,34,47
sensor_1,2026-03-12T20:36:16+00:00,25.4,68,39,73
sensor_2,2026-03-12T20:36:16+00:00,33.1,33,79,55
sensor_3,2026-03-12T20:36:16+00:00,19.7,79,168,64
sensor_4,2026-03-12T20:36:16+00:00,23.0,90,113,76
sensor_5,2026-03-12T20:36:16+00:00,26.5,35,45,72
sensor_1,2026-03-12T20:36:18+00:00,26.0,78,208,59
sensor_2,2026-03-12T20:36:18+00:00,22.2,81,90,68
sensor_3,2026-03-12T20:36:18+00:00,35.2,38,121,75
sensor_4,2026-03-12T20:36:18+00:00,25.2,89,87,69
sensor_5,2026-03-12T20:36:18+00:00,32.6,75,96,32
sensor_1,2026-03-12T20:36:20+00:00,26.5,52,201,80
sensor_2,2026-03-12T20:36:20+00:00,20.9,62,93,70
sensor_3,2026-03-12T20:36:20+00:00,31.3,56,36,84
sensor_4,2026-03-12T20:36:20+00:00,27.5,88,206,51
sensor_5,2026-03-12T20:36:20+00:00,21.4,83,55,46
sensor_1,2026-03-12T20:36:22+00:00,27.5,41,80,78
sensor_2,2026-03-12T20:36:22+00:00,20.0,57,33,31
sensor_3,2026-03-12T20:36:22+00:00,37.1,79,154,54
sensor_4,2026-03-12T20:36:22+00:00,34.4,50,119,34
sensor_5,2026-03-12T20:36:22+00:00,27.8,28,46,35
sensor_1,2026-03-12T20:36:24+00:00,18.2,20,175,37
sensor_2,2026-03-12T20:36:24+00:00,18.6,60,142,30
sensor_3,2026-03-12T20:36:24+00:00,30.3,36,138,80
sensor_4,2026-03-12T20:36:24+00:00,32.3,79,127,82
sensor_5,2026-03-12T20:36:24+00:00,20.4,81,180,74
sensor_1,2026-03-12T20:36:26+00:00,25.2,34,105,59
sensor_2,2026-03-12T20:36:26+00:00,18.7,42,116,81
sensor_3,2026-03-12T20:36:26+00:00,27.1,62,47,61
sensor_4,2026-03-12T20:36:26+00:00,24.4,60,54,92
sensor_5,2026-03-12T20:36:26+00:00,33.1,57,181,55
sensor_1,2026-03-12T20:36:28+00:00,37.5,32,212,85
sensor_2,2026-03-12T20:36:28+00:00,23.9,40,213,93
sensor_3,2026-03-12T20:36:28+00:00,32.4,53,114,66
sensor_4,2026-03-12T20:36:28+00:00,21.9,55,205,45
sensor_5,2026-03-12T20:36:28+00:00,29.7,26,95,79
sensor_1,2026-03-12T20:36:30+00:00,30.4,75,79,70
sensor_2,2026-03-12T20:36:30+00:00,22.1,30,40,90
sensor_3,2026-03-12T20:36:30+00:00,27.1,69,152,57
sensor_4,2026-03-12T20:36:30+00:00,20.9,39,56,87
sensor_5,2026-03-12T20:36:30+00:00,27.4,57,151,56
sensor_1,2026-03-12T20:36:32+00:00,21.5,61,37,38
sensor_2,2026-03-12T20:36:32+00:00,38.8,84,112,75
sensor_3,2026-03-12T20:36:32+00:00,22.9,65,190,42
sensor_4,2026-03-12T20:36:32+00:00,27.5,44,37,41
sensor_5,2026-03-12T20:36:32+00:00,39.0,44,62,82
sensor_1,2026-03-12T20:36:34+00:00,25.3,82,137,51
sensor_2,2026-03-12T20:36:34+00:00,23.1,40,186,53
sensor_3,2026-03-12T20:36:34+00:00,31.9,80,172,72
sensor_4,2026-03-12T20:36:34+00:00,22.9,63,209,60
sensor_5,2026-03-12T20:36:34+00:00,29.4,60,77,39
sensor_1,2026-03-12T20:36:36+00:00,35.2,38,31,69
sensor_2,2026-03-12T20:36:36+00:00,38.6,28,39,71
sensor_3,2026-03-12T20:36:36+00:00,31.2,75,127,79
sensor_4,2026-03-12T20:36:36+00:00,28.1,52,139,51
sensor_5,2026-03-12T20:36:36+00:00,39.9,83,121,43
sensor_1,2026-03-12T20:36:38+00:00,36.2,55,161,43
sensor_2,2026-03-12T20:36:38+00:00,21.7,63,145,51
sensor_3,2026-03-12T20:36:38+00:00,22.2,41,25,42
sensor_4,2026-03-12T20:36:38+00:00,28.1,49,129,71
sensor_5,2026-03-12T20:36:38+00:00,34.0,77,50,48
